290,132.482,20.5024,2.86804,0,2.85835,0.921236,0.557185
291,132.486,20.5045,2.86757,0,2.85885,0.921262,0.557184
292,132.489,20.5064,2.86711,0,2.85934,0.921278,0.557184
293,132.491,20.508,2.86666,0,2.85983,0.921285,0.557184
294,132.493,20.5094,2.86621,0,2.8603,0.921283,0.557184
295,132.495,20.5106,2.86576,0,2.86075,0.921272,0.557184
296,132.497,20.5115,2.86532,0,2.8612,0.921252,0.557185
297,132.499,20.5122,2.86488,0,2.86164,0.921223,0.557185
298,132.5,20.5126,2.86445,0,2.86206,0.921187,0.557186
299,132.501,20.5128,2.86402,0,2.86247,0.921141,0.557188
300,132.502,20.5128,2.8636,0,2.86288,0.921088,0.557189
301,132.502,20.5126,2.86318,0,2.86327,0.921027,0.557191
302,132.502,20.5122,2.86276,0,2.86365,0.920958,0.557193
303,132.502,20.5116,2.86234,0,2.86402,0.920892,0.557194
304,132.502,20.5108,2.86193,0,2.86438,0.920847,0.557196
305,132.501,20.5098,2.86151,0,2.86473,0.920819,0.557196
306,132.5,20.5087,2.86109,0,2.86507,0.920802,0.557197
307,132.499,20.5078,2.86067,0,2.8654,0.920793,0.557197
308,132.498,20.5069,2.86025,0,2.86572,0.92079,0.557197
309,132.496,20.5061,2.85983,0,2.86604,0.92079,0.557197
310,132.495,20.5055,2.85941,0,2.86634,0.92079,0.557197
311,132.493,20.505,2.859,0,2.86663,0.92079,0.557197
312,132.49,20.5046,2.85859,0,2.86692,0.920788,0.557197
313,132.488,20.5043,2.85818,0,2.86719,0.920782,0.557197
314,132.485,20.5041,2.85777,0,2.86746,0.920772,0.557198
315,132.482,20.5038,2.85737,0,2.86772,0.920757,0.557198
316,132.479,20.5036,2.85697,0,2.86797,0.920737,0.557199
317,132.476,20.5034,2.85658,0,2.86822,0.920711,0.557199
318,132.473,20.5031,2.85619,0,2.86845,0.920678,0.5572
319,132.469,20.5027,2.8558,0,2.86868,0.920638,0.557201
320,132.465,20.5023,2.85541,0,2.86891,0.920592,0.557203
321,132.461,20.5017,2.85503,0,2.86912,0.920539,0.557204
322,132.457,20.5011,2.85466,0,2.86933,0.920478,0.557206
323,132.452,20.5003,2.85429,0,2.86953,0.92041,0.557208
324,132.448,20.4994,2.85392,0,2.86972,0.920335,0.55721
325,132.443,20.4983,2.85355,0,2.86991,0.920253,0.557212
326,132.438,20.4971,2.85319,0,2.87009,0.920163,0.557214
327,132.433,20.4958,2.85283,0,2.87026,0.920066,0.557217
328,132.428,20.4943,2.85248,0,2.87043,0.919962,0.55722
329,132.422,20.4926,2.85213,0,2.87059,0.91985,0.557223
330,132.417,20.4907,2.85179,0,2.87075,0.919732,0.557226
331,132.411,20.4887,2.85144,0,2.87089,0.919606,0.55723
332,132.405,20.4866,2.8511,0,2.87103,0.919474,0.557233
333,132.399,20.4842,2.85077,0,2.87117,0.919335,0.557237
334,132.393,20.4817,2.85044,0,2.8713,0.919189,0.557241
335,132.386,20.479,2.85011,0,2.87142,0.919037,0.557245
336,132.38,20.4762,2.84979,0,2.87154,0.918878,0.557249
337,132.373,20.4731,2.84946,0,2.87165,0.918713,0.557254
338,132.367,20.47,2.84915,0,2.87175,0.918542,0.557259
339,132.36,20.4666,2.84883,0,2.87185,0.918364,0.557264
340,132.353,20.4631,2.84852,0,2.87194,0.918181,0.557269
341,132.346,20.4595,2.84822,0,2.87203,0.917991,0.557274
342,132.338,20.4557,2.84791,0,2.87211,0.917796,0.557279
343,132.331,20.4517,2.84761,0,2.87219,0.917595,0.557285
344,132.323,20.4476,2.84731,0,2.87226,0.917388,0.55729
345,132.316,20.4433,2.84702,0,2.87232,0.917176,0.557296
346,132.308,20.4389,2.84673,0,2.87238,0.916959,0.557302
347,132.3,20.4344,2.84644,0,2.87243,0.916736,0.557308
348,132.292,20.4297,2.84615,0,2.87248,0.916508,0.557314
349,132.284,20.4249,2.84587,0,2.87252,0.916275,0.557321
350,132.276,20.4199,2.84559,0,2.87256,0.916037,0.557327
351,132.268,20.4148,2.84532,0,2.87259,0.915795,0.557334
352,132.26,20.4096,2.84504,0,2.87261,0.915547,0.557341
353,132.251,20.4042,2.84477,0,2.87264,0.915295,0.557348
354,132.243,20.3987,2.84451,0,2.87265,0.915039,0.557355
355,132.234,20.3932,2.84424,0,2.87266,0.914778,0.557362
356,132.226,20.3874,2.84398,0,2.87267,0.914512,0.557369
357,132.217,20.3816,2.84372,0,2.87267,0.914243,0.557376
358,132.208,20.3756,2.84347,0,2.87267,0.913969,0.557384
359,132.199,20.3696,2.84321,0,2.87266,0.913691,0.557391
360,132.19,20.3634,2.84296,0,2.87264,0.91341,0.557399
361,132.181,20.3571,2.84272,0,2.87263,0.913124,0.557407
362,132.172,20.3507,2.84247,0,2.8726,0.912835,0.557415
363,132.163,20.3443,2.84223,0,2.87258,0.912542,0.557423
364,132.153,20.3377,2.84199,0,2.87255,0.912245,0.557431
365,132.144,20.331,2.84175,0,2.87251,0.911945,0.557439
366,132.135,20.3242,2.84152,0,2.87247,0.911642,0.557447
367,132.125,20.3173,2.84129,0,2.87242,0.911335,0.557456
368,132.116,20.3104,2.84106,0,2.87238,0.911026,0.557464
369,132.106,20.3033,2.84083,0,2.87232,0.910713,0.557473
370,132.096,20.2962,2.8406,0,2.87227,0.910397,0.557482
371,132.087,20.289,2.84038,0,2.8722,0.910078,0.55749
372,132.077,20.2816,2.84016,0,2.87214,0.909756,0.557499
373,132.067,20.2743,2.83994,0,2.87207,0.909431,0.557508
374,132.057,20.2668,2.83973,0,2.872,0.909104,0.557517
375,132.047,20.2593,2.83951,0,2.87192,0.908773,0.557526
376,132.037,20.2516,2.8393,0,2.87184,0.908441,0.557535
377,132.027,20.244,2.8391,0,2.87175,0.908106,0.557544
378,132.017,20.2362,2.83889,0,2.87167,0.907768,0.557553
379,132.007,20.2284,2.83868,0,2.87157,0.907429,0.557563
380,131.997,20.2205,2.83848,0,2.87148,0.907086,0.557572
381,131.987,20.2125,2.83828,0,2.87138,0.906742,0.557582
